_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date,month,year
2270,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201802,1340302,1359823,0.07,-1.44,1352301,2018-02-01,2,2018
2271,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201803,1341168,1360899,0.06,-1.45,1350657,2018-03-01,3,2018
2272,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201804,1342491,1362448,0.1,-1.46,1348994,2018-04-01,4,2018
2273,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201805,NA,1363352,NA,NA,NA,2018-05-01,5,2018
2274,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201806,1344270,1363370,NA,-1.4,1345952,2018-06-01,6,2018
2275,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201807,1344766,1361394,0.04,-1.22,1344441,2018-07-01,7,2018
2276,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201808,1344809,1355218,0,-0.77,1343495,2018-08-01,8,2018
2277,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201809,1347215,1346772,0.18,0.03,1343535,2018-09-01,9,2018
2278,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201810,1350658,1348848,0.26,0.13,1343699,2018-10-01,10,2018
2279,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201811,1352930,1345646,0.17,0.54,1344362,2018-11-01,11,2018
2280,Altersgruppen,Strafmündige (14 Jahre und älter),2018,201812,1353208,1340044,0.02,0.98,1345558,2018-12-01,12,2018
2281,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201701,1360087,1344542,0.06,1.16,1353529,2017-01-01,1,2017
2282,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201702,1359823,1346251,-0.02,1.01,1354660,2017-02-01,2,2017
2283,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201703,1360899,1346968,0.08,1.03,1355821,2017-03-01,3,2017
2284,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201704,1362448,1348748,0.11,1.02,1356963,2017-04-01,4,2017
2285,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201705,1363352,1349891,0.07,1,1358085,2017-05-01,5,2017
2286,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201706,1363370,1350657,0,0.94,1359144,2017-06-01,6,2017
2287,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201707,1361394,1352566,-0.14,0.65,1359880,2017-07-01,7,2017
2288,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201708,1355218,1352672,-0.45,0.19,1360092,2017-08-01,8,2017
2289,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201709,1346772,1355385,-0.62,-0.64,1359374,2017-09-01,9,2017
2290,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201710,1348848,1359636,0.15,-0.79,1358475,2017-10-01,10,2017
2291,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201711,1345646,1360237,-0.24,-1.07,1357259,2017-11-01,11,2017
2292,Altersgruppen,Strafmündige (14 Jahre und älter),2017,201712,1340044,1359252,-0.42,-1.41,1355658,2017-12-01,12,2017
2293,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201601,1344542,1319536,0.12,1.9,1332284,2016-01-01,1,2016
2294,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201602,1346251,1320352,0.13,1.96,1334443,2016-02-01,2,2016
2295,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201603,1346968,1322334,0.05,1.86,1336495,2016-03-01,3,2016
2296,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201604,1348748,1324241,0.13,1.85,1338538,2016-04-01,4,2016
2297,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201605,1349891,1326020,0.08,1.8,1340527,2016-05-01,5,2016
2298,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201606,1350657,1327898,0.06,1.71,1342424,2016-06-01,6,2016
2299,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201607,1352566,1329741,0.14,1.72,1344326,2016-07-01,7,2016
2300,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201608,1352672,1331380,0.01,1.6,1346100,2016-08-01,8,2016
2301,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201609,1355385,1335613,0.2,1.48,1347748,2016-09-01,9,2016
2302,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201610,1359636,1340129,0.31,1.46,1349373,2016-10-01,10,2016
2303,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201611,1360237,1342194,0.04,1.34,1350877,2016-11-01,11,2016
2304,Altersgruppen,Strafmündige (14 Jahre und älter),2016,201612,1359252,1342968,-0.07,1.21,1352234,2016-12-01,12,2016
2305,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201501,1319536,1296833,0.14,1.75,1309077,2015-01-01,1,2015
2306,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201502,1320352,1298242,0.06,1.7,1310919,2015-02-01,2,2015
2307,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201503,1322334,1300490,0.15,1.68,1312740,2015-03-01,3,2015
2308,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201504,1324241,1302348,0.14,1.68,1314564,2015-04-01,4,2015
2309,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201505,1326020,1303858,0.13,1.7,1316411,2015-05-01,5,2015
2310,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201506,1327898,1304808,0.14,1.77,1318335,2015-06-01,6,2015
2311,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201507,1329741,1306498,0.14,1.78,1320272,2015-07-01,7,2015
2312,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201508,1331380,1308155,0.12,1.78,1322208,2015-08-01,8,2015
2313,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201509,1335613,1312333,0.32,1.77,1324148,2015-09-01,9,2015
2314,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201510,1340129,1316672,0.34,1.78,1326102,2015-10-01,10,2015
2315,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201511,1342194,1318256,0.15,1.82,1328097,2015-11-01,11,2015
2316,Altersgruppen,Strafmündige (14 Jahre und älter),2015,201512,1342968,1317727,0.06,1.92,1330201,2015-12-01,12,2015
2317,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201401,1296833,1274539,0.07,1.75,1286635,2014-01-01,1,2014
2318,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201402,1298242,1275629,0.11,1.77,1288520,2014-02-01,2,2014
2319,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201403,1300490,1276818,0.17,1.85,1290492,2014-03-01,3,2014
2320,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201404,1302348,1279688,0.14,1.77,1292381,2014-04-01,4,2014
2321,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201405,1303858,1280850,0.12,1.8,1294298,2014-05-01,5,2014
2322,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201406,1304808,1282600,0.07,1.73,1296149,2014-06-01,6,2014
2323,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201407,1306498,1284841,0.13,1.69,1297954,2014-07-01,7,2014
2324,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201408,1308155,1285951,0.13,1.73,1299804,2014-08-01,8,2014
2325,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201409,1312333,1290161,0.32,1.72,1301652,2014-09-01,9,2014
2326,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201410,1316672,1294552,0.33,1.71,1303495,2014-10-01,10,2014
2327,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201411,1318256,1295806,0.12,1.73,1305366,2014-11-01,11,2014
2328,Altersgruppen,Strafmündige (14 Jahre und älter),2014,201412,1317727,1295895,-0.04,1.68,1307185,2014-12-01,12,2014
2329,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201301,1274539,1250943,0.05,1.89,1264183,2013-01-01,1,2013
2330,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201302,1275629,1252304,0.09,1.86,1266127,2013-02-01,2,2013
2331,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201303,1276818,1254010,0.09,1.82,1268027,2013-03-01,3,2013
2332,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201304,1279688,1256462,0.22,1.85,1269963,2013-04-01,4,2013
2333,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201305,1280850,1261081,0.09,1.57,1271610,2013-05-01,5,2013
2334,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201306,1282600,1260260,0.14,1.77,1273472,2013-06-01,6,2013
2335,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201307,1284841,1262547,0.17,1.77,1275330,2013-07-01,7,2013
2336,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201308,1285951,1263366,0.09,1.79,1277212,2013-08-01,8,2013
2337,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201309,1290161,1266816,0.33,1.84,1279157,2013-09-01,9,2013
2338,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201310,1294552,1271788,0.34,1.79,1281054,2013-10-01,10,2013
2339,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201311,1295806,1273091,0.1,1.78,1282947,2013-11-01,11,2013
2340,Altersgruppen,Strafmündige (14 Jahre und älter),2013,201312,1295895,1273931,0.01,1.72,1284778,2013-12-01,12,2013
2341,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201201,1250943,1224519,0.21,2.16,1238137,2012-01-01,1,2012
2342,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201202,1252304,1225794,0.11,2.16,1240346,2012-02-01,2,2012
2343,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201203,1254010,1227500,0.14,2.16,1242556,2012-03-01,3,2012
2344,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201204,1256462,1229621,0.2,2.18,1244792,2012-04-01,4,2012
2345,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201205,1261081,1232094,0.37,2.35,1247208,2012-05-01,5,2012
2346,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201206,1260260,1234172,-0.07,2.11,1249382,2012-06-01,6,2012
2347,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201207,1262547,1236464,0.18,2.11,1251555,2012-07-01,7,2012
2348,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201208,1263366,1237474,0.06,2.09,1253713,2012-08-01,8,2012
2349,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201209,1266816,1240920,0.27,2.09,1255871,2012-09-01,9,2012
2350,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201210,1271788,1246307,0.39,2.04,1257995,2012-10-01,10,2012
2351,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201211,1273091,1248073,0.1,2,1260079,2012-11-01,11,2012
2352,Altersgruppen,Strafmündige (14 Jahre und älter),2012,201212,1273931,1248284,0.07,2.05,1262217,2012-12-01,12,2012
2353,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201101,1224519,1208245,0.12,1.35,1214952,2011-01-01,1,2011
2354,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201102,1225794,1208243,0.1,1.45,1216415,2011-02-01,2,2011
2355,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201103,1227500,1208664,0.14,1.56,1217985,2011-03-01,3,2011
2356,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201104,1229621,1209785,0.17,1.64,1219638,2011-04-01,4,2011
2357,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201105,1232094,1211477,0.2,1.7,1221356,2011-05-01,5,2011
2358,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201106,1234172,1209400,0.17,2.05,1223420,2011-06-01,6,2011
2359,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201107,1236464,1211276,0.19,2.08,1225519,2011-07-01,7,2011
2360,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201108,1237474,1213702,0.08,1.96,1227500,2011-08-01,8,2011
2361,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201109,1240920,1216098,0.28,2.04,1229569,2011-09-01,9,2011
2362,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201110,1246307,1220715,0.43,2.1,1231701,2011-10-01,10,2011
2363,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201111,1248073,1222512,0.14,2.09,1233831,2011-11-01,11,2011
2364,Altersgruppen,Strafmündige (14 Jahre und älter),2011,201112,1248284,1223038,0.02,2.06,1235935,2011-12-01,12,2011
2365,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201001,1208245,1214201,0.04,-0.49,1203796,2010-01-01,1,2010
2366,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201002,1208243,1210448,0,-0.18,1203612,2010-02-01,2,2010
2367,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201003,1208664,1197170,0.03,0.96,1204570,2010-03-01,3,2010
2368,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201004,1209785,1197470,0.09,1.03,1205597,2010-04-01,4,2010
2369,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201005,1211477,1198400,0.14,1.09,1206686,2010-05-01,5,2010
2370,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201006,1209400,1200092,-0.17,0.78,1207462,2010-06-01,6,2010
2371,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201007,1211276,1201415,0.16,0.82,1208284,2010-07-01,7,2010
2372,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201008,1213702,1202848,0.2,0.9,1209188,2010-08-01,8,2010
2373,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201009,1216098,1205116,0.2,0.91,1210103,2010-09-01,9,2010
2374,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201010,1220715,1208622,0.38,1,1211111,2010-10-01,10,2010
2375,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201011,1222512,1207936,0.15,1.21,1212326,2010-11-01,11,2010
2376,Altersgruppen,Strafmündige (14 Jahre und älter),2010,201012,1223038,1207792,0.04,1.26,1213596,2010-12-01,12,2010
2377,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200901,1214201,1199773,0.12,1.2,1205898,2009-01-01,1,2009
2378,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200902,1210448,1199621,-0.31,0.9,1206800,2009-02-01,2,2009
2379,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200903,1197170,1201692,-1.1,-0.38,1206423,2009-03-01,3,2009
2380,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200904,1197470,1202513,0.03,-0.42,1206003,2009-04-01,4,2009
2381,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200905,1198400,1204079,0.08,-0.47,1205530,2009-05-01,5,2009
2382,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200906,1200092,1200885,0.14,-0.07,1205463,2009-06-01,6,2009
2383,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200907,1201415,1202618,0.11,-0.1,1205363,2009-07-01,7,2009
2384,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200908,1202848,1203362,0.12,-0.04,1205320,2009-08-01,8,2009
2385,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200909,1205116,1206649,0.19,-0.13,1205193,2009-09-01,9,2009
2386,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200910,1208622,1210619,0.29,-0.16,1205026,2009-10-01,10,2009
2387,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200911,1207936,1211798,-0.06,-0.32,1204704,2009-11-01,11,2009
2388,Altersgruppen,Strafmündige (14 Jahre und älter),2009,200912,1207792,1212734,-0.01,-0.41,1204293,2009-12-01,12,2009
2389,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200801,1199773,1179432,0.06,1.72,1189988,2008-01-01,1,2008
2390,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200802,1199621,1181653,-0.01,1.52,1191486,2008-02-01,2,2008
2391,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200803,1201692,1182608,0.17,1.61,1193076,2008-03-01,3,2008
2392,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200804,1202513,1184567,0.07,1.51,1194571,2008-04-01,4,2008
2393,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200805,1204079,1186232,0.13,1.5,1196059,2008-05-01,5,2008
2394,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200806,1200885,1187773,-0.27,1.1,1197151,2008-06-01,6,2008
2395,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200807,1202618,1185722,0.14,1.42,1198559,2008-07-01,7,2008
2396,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200808,1203362,1187371,0.06,1.35,1199892,2008-08-01,8,2008
2397,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200809,1206649,1190580,0.27,1.35,1201231,2008-09-01,9,2008
2398,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200810,1210619,1196636,0.33,1.17,1202396,2008-10-01,10,2008
2399,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200811,1211798,1197853,0.1,1.16,1203558,2008-11-01,11,2008
2400,Altersgruppen,Strafmündige (14 Jahre und älter),2008,200812,1212734,1199090,0.08,1.14,1204695,2008-12-01,12,2008
2401,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200701,1179432,1143921,0.2,3.1,1164763,2007-01-01,1,2007
2402,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200702,1181653,1148309,0.19,2.9,1167542,2007-02-01,2,2007
2403,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200703,1182608,1149345,0.08,2.89,1170314,2007-03-01,3,2007
2404,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200704,1184567,1152079,0.17,2.82,1173021,2007-04-01,4,2007
2405,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200705,1186232,1157591,0.14,2.47,1175408,2007-05-01,5,2007
2406,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200706,1187773,1162109,0.13,2.21,1177546,2007-06-01,6,2007
2407,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200707,1185722,1164602,-0.17,1.81,1179306,2007-07-01,7,2007
2408,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200708,1187371,1165839,0.14,1.85,1181101,2007-08-01,8,2007
2409,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200709,1190580,1169259,0.27,1.82,1182877,2007-09-01,9,2007
2410,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200710,1196636,1175073,0.51,1.84,1184674,2007-10-01,10,2007
2411,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200711,1197853,1176490,0.1,1.82,1186455,2007-11-01,11,2007
2412,Altersgruppen,Strafmündige (14 Jahre und älter),2007,200712,1199090,1177027,0.1,1.87,1188293,2007-12-01,12,2007
2413,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200601,1143921,1129005,0.29,1.32,1136229,2006-01-01,1,2006
2414,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200602,1148309,1129955,0.38,1.62,1137759,2006-02-01,2,2006
2415,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200603,1149345,1131528,0.09,1.57,1139243,2006-03-01,3,2006
2416,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200604,1152079,1132504,0.24,1.73,1140875,2006-04-01,4,2006
2417,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200605,1157591,1133854,0.48,2.09,1142853,2006-05-01,5,2006
2418,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200606,1162109,1134304,0.39,2.45,1145170,2006-06-01,6,2006
2419,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200607,1164602,1134924,0.21,2.61,1147643,2006-07-01,7,2006
2420,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200608,1165839,1135718,0.11,2.65,1150153,2006-08-01,8,2006
2421,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200609,1169259,1137088,0.29,2.83,1152834,2006-09-01,9,2006
2422,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200610,1175073,1139938,0.5,3.08,1155762,2006-10-01,10,2006
2423,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200611,1176490,1140439,0.12,3.16,1158766,2006-11-01,11,2006
2424,Altersgruppen,Strafmündige (14 Jahre und älter),2006,200612,1177027,1140575,0.05,3.2,1161804,2006-12-01,12,2006
2425,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200501,1129005,1121139,0.14,0.7,1123915,2005-01-01,1,2005
2426,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200502,1129955,1120901,0.08,0.81,1124670,2005-02-01,2,2005
2427,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200503,1131528,1120973,0.14,0.94,1125549,2005-03-01,3,2005
2428,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200504,1132504,1120264,0.09,1.09,1126569,2005-04-01,4,2005
2429,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200505,1133854,1121361,0.12,1.11,1127610,2005-05-01,5,2005
2430,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200506,1134304,1122775,0.04,1.03,1128571,2005-06-01,6,2005
2431,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200507,1134924,1121142,0.05,1.23,1129719,2005-07-01,7,2005
2432,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200508,1135718,1122713,0.07,1.16,1130803,2005-08-01,8,2005
2433,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200509,1137088,1124721,0.12,1.1,1131834,2005-09-01,9,2005
2434,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200510,1139938,1127368,0.25,1.11,1132881,2005-10-01,10,2005
2435,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200511,1140439,1128278,0.04,1.08,1133895,2005-11-01,11,2005
2436,Altersgruppen,Strafmündige (14 Jahre und älter),2005,200512,1140575,1127479,0.01,1.16,1134986,2005-12-01,12,2005
2437,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200401,1121139,1119995,-0.11,0.1,1122475,2004-01-01,1,2004
2438,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200402,1120901,1120347,-0.02,0.05,1122521,2004-02-01,2,2004
2439,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200403,1120973,1120231,0.01,0.07,1122583,2004-03-01,3,2004
2440,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200404,1120264,1120121,-0.06,0.01,1122595,2004-04-01,4,2004
2441,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200405,1121361,1121071,0.1,0.03,1122619,2004-05-01,5,2004
2442,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200406,1122775,1121840,0.13,0.08,1122697,2004-06-01,6,2004
2443,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200407,1121142,1122896,-0.15,-0.16,1122551,2004-07-01,7,2004
2444,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200408,1122713,1123293,0.14,-0.05,1122502,2004-08-01,8,2004
2445,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200409,1124721,1125029,0.18,-0.03,1122477,2004-09-01,9,2004
2446,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200410,1127368,1126399,0.24,0.09,1122558,2004-10-01,10,2004
2447,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200411,1128278,1125007,0.08,0.29,1122830,2004-11-01,11,2004
2448,Altersgruppen,Strafmündige (14 Jahre und älter),2004,200412,1127479,1122326,-0.07,0.46,1123260,2004-12-01,12,2004
2449,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200301,1119995,1113801,0,0.56,1118164,2003-01-01,1,2003
2450,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200302,1120347,1114321,0.03,0.54,1118666,2003-02-01,2,2003
2451,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200303,1120231,1115613,-0.01,0.41,1119051,2003-03-01,3,2003
2452,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200304,1120121,1117025,-0.01,0.28,1119309,2003-04-01,4,2003
2453,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200305,1121071,1118197,0.08,0.26,1119548,2003-05-01,5,2003
2454,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200306,1121840,1117748,0.07,0.37,1119889,2003-06-01,6,2003
2455,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200307,1122896,1117316,0.09,0.5,1120354,2003-07-01,7,2003
2456,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200308,1123293,1117690,0.04,0.5,1120821,2003-08-01,8,2003
2457,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200309,1125029,1119164,0.15,0.52,1121310,2003-09-01,9,2003
2458,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200310,1126399,1120953,0.12,0.49,1121764,2003-10-01,10,2003
2459,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200311,1125007,1119974,-0.12,0.45,1122183,2003-11-01,11,2003
2460,Altersgruppen,Strafmündige (14 Jahre und älter),2003,200312,1122326,1119968,-0.24,0.21,1122380,2003-12-01,12,2003
2461,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200201,1113801,1108165,-0.28,0.51,1112529,2002-01-01,1,2002
2462,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200202,1114321,1108108,0.05,0.56,1113047,2002-02-01,2,2002
2463,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200203,1115613,1108834,0.12,0.61,1113612,2002-03-01,3,2002
2464,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200204,1117025,1110108,0.13,0.62,1114188,2002-04-01,4,2002
2465,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200205,1118197,1111452,0.1,0.61,1114750,2002-05-01,5,2002
2466,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200206,1117748,1111815,-0.04,0.53,1115244,2002-06-01,6,2002
2467,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200207,1117316,1111913,-0.04,0.49,1115695,2002-07-01,7,2002
2468,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200208,1117690,1111667,0.03,0.54,1116197,2002-08-01,8,2002
2469,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200209,1119164,1112911,0.13,0.56,1116718,2002-09-01,9,2002
2470,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200210,1120953,1116059,0.16,0.44,1117126,2002-10-01,10,2002
2471,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200211,1119974,1116715,-0.09,0.29,1117397,2002-11-01,11,2002
2472,Altersgruppen,Strafmündige (14 Jahre und älter),2002,200212,1119968,1116963,0,0.27,1117648,2002-12-01,12,2002
2473,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200101,1108165,1091781,0.19,1.5,1099632,2001-01-01,1,2001
2474,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200102,1108108,1092096,-0.01,1.47,1100967,2001-02-01,2,2001
2475,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200103,1108834,1092443,0.07,1.5,1102333,2001-03-01,3,2001
2476,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200104,1110108,1094068,0.11,1.47,1103669,2001-04-01,4,2001
2477,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200105,1111452,1095567,0.12,1.45,1104993,2001-05-01,5,2001
2478,Altersgruppen,Strafmündige (14 Jahre und älter),2001,200106,1111815,1097433,0.03,1.31,1106192,2001-06-01,6,2001
